id,collectible,slug,classId,multiClassIds,spellSchoolId,cardTypeId,cardSetId,rarityId,artistName,manaCost,name,text,image,imageGold,flavorText,cropImage,childIds,keywordIds,isZilliaxFunctionalModule,isZilliaxCosmeticModule,copyOfCardId,health,attack,minionTypeId,multiTypeIds,runeCost,armor,parentId,bannedFromSideboard,touristClassId,factionId,deckSizeMod,bundledCardIds,maxSideboardCards,className
84003,1,84003-grand-magister-rommath,4.0,[],,4,1776,5,Valeria Styajkina,9,Grand Magister Rommath,<b>Battlecry:</b> Recast each spell you've cast this game that didn't start in your deck. <i>(Once per game)</i>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/725b56ea921f2cb3592ae38a6113471fd0822f4c61834b850a682e443c522af5.png,,"A powerful mage known for his proficiencies in Fire, Frost, and Algebra.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ccdb8721aa0b140ff36963010f54071abdb0cbe45dd942bc877e0fe4af2fe214.png,,[8],False,False,,7.0,5.0,,,,,,,,,,,,mage
64438,1,64438-grand-magus-antonidas,4.0,[],,4,1578,5,Luke Mancini,8,Grand Magus Antonidas,"<b>Battlecry:</b> If you've cast a Fire spell on each of your last three turns, cast 3 Fireballs at random enemies. <i>( /3)</i>",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bf0a56bf436564f93140fab23c86daa956e00aee4ec88a130ab16dc6b9159c6d.png,,He's really disappointed Jaina became a frost mage.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bfc7dd8125c9b30b37bd0c0370672e0c3c66479ce1ebe9f7920cbe70914caa45.png,,[8],False,False,,6.0,6.0,,,,,,,,,,,,mage
61663,1,61663-grand-totem-eysor,8.0,[],,4,1466,5,Jakub Kasper,3,Grand Totem Eys'or,"At the end of your turn, give +1/+1 to all other Totems in your hand, deck and battlefield.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9a3484642e8bb7d3cdf3ee2f8132f48def04e8173f3f27c90462efa55b9c427d.png,,Some say it can see straight into the soul of any who dare to read its flavor text...,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5411e59325e89fc91a7ec0fdc58de31a8faccfaa66168afd7147f920baa3522d.png,,,False,False,[102210],4.0,0.0,21.0,,,,,,,,,,,shaman
53933,1,53933-grandmummy,6.0,[],,4,1158,3,Jim Nelson,2,Grandmummy,<b>Reborn</b> <b>Deathrattle:</b> Give a random friendly minion +1/+1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9dd61b04669b72b885bc4178112c8c6faddfe7488fb433e4c9cd1e0408698b58.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6992f9b6c02c56900845b6f5c466e63249b584fedc8dab99efbbc3955ca4e5cb.png,A grandmummy’s love is eternal.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc96d2692000ec537f49c55d58cb2c12bfdbdbb870f38e68dd05c562a06d246a.png,,"[12, 78]",False,False,,2.0,1.0,11.0,,,,,,,,,,,priest
64320,1,64320-granite-forgeborn,8.0,[],,4,1578,3,Konstantin Turovec,4,Granite Forgeborn,<b>Battlecry:</b> Reduce the Cost of Elementals in your hand and deck by (1).,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c42d96d2705fbee730cfcb9abb10dd019f0d85a3af11d47c3a32b7d07b66db28.png,,"If he stops being useful, just turn him into a kitchen countertop.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/36a6e204f1f10dcf38ce14541fc619d1d37cf0889e3a8347c001fb2b3ad07d26.png,,[8],False,False,,5.0,4.0,18.0,,,,,,,,,,,shaman
67826,1,67826-grave-defiler,9.0,[],,4,1626,1,Vladimir Kafanov,1,Grave Defiler,<b>Battlecry:</b> Choose a Fel spell in your hand. Get a copy of it.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/782d39d208d1ac82031255ad9250ea65126350e71b5ddeeb7d4500accfab7b54.png,,She keeps her Fel spells nice and organized in her defiling cabinet.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9fa16b7f1ef9ea1a889e911488371faf5c56ce7090bd103be1d56ac4205a6c83.png,,[8],False,False,,1.0,2.0,,,,,,,,,,,,warlock
84586,1,84586-grave-digging,6.0,[],6.0,5,1776,4,Jason Kang,4,Grave Digging,Draw 2 cards. Costs (1) if a friendly Undead died after your last turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3e7fc168ec3b94747ee2e6bc5329c02215fe6be9426360516fed0ac7db345848.png,,Grave digging as a profession has high turnover; it's important to maintain headcount.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fba9319c86c5c51d583e60c151436e0536dfd5fbc3ad9e50f90ed64dda7f9b2e.png,,,False,False,,,,,,,,,,,,,,,priest
50539,1,50539-grave-horror,6.0,[],,4,1129,3,Dave Allsop,12,Grave Horror,<b>Taunt</b> Costs (1) less for each spell you've cast this game.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/425211608ff14a4be91932273b90d2a9caafba6bfcd8925ae83aeb02f4060171.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c00629d46a29ca4a6470848ee7c5c4c8eabf806f30507664b6c29a220a75de42.png,"Trolls can regenerate lost limbs, but this is what they do with the leftovers.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fa35ae2ace94e6ebf22637c6564520167bf919b762277ed671bd98dce20bc0f9.png,,[1],False,False,,8.0,7.0,11.0,,,,,,,,,,,priest
54873,1,54873-grave-rune,6.0,[],6.0,5,1347,1,Eva Widermann,4,Grave Rune,"Give a minion ""<b>Deathrattle:</b> Summon 2 copies of this.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62cb5593603293430aa2af284564e621f35e491ac0270dbab21f816025e42384.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28a069734abd1781613a3f9d87fa52a2ab361417810d635a8765021c5d186eab.png,I'm gravely sorry to rune this.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/35d46aaf0d4e0a2e2f9ebc87243d4af0798e88178dc29b06e36e6f9777a28e87.png,,[12],False,False,,,,,,,,,,,,,,,priest
42780,1,42780-grave-shambler,12.0,[],,4,1001,1,Phil Saunders,4,Grave Shambler,"Whenever your weapon is destroyed, gain +1/+1.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/30b1fcb6ac9c196cdacae2001660b39c998fab82cb35d79068ac8fe348859ff9.png,,I think one of the necromancers got a little carried away.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1605b04c13816f2779c8927f45ea6308d53358eedcd112bc02eca1906e5990fd.png,,,False,False,[95711],4.0,4.0,18.0,[11],,,,,,,,,,neutral
80645,1,80645-grave-strength,1.0,[],6.0,5,1637,4,Thomas Tenery,4,Grave Strength,Give your minions +1 Attack. Spend 5 <b>Corpses</b> to give them +3 instead.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0ea028ad6678d3d8cdf80bd2b3ef3d1e78cb83e2eb03f597d894b849c88a4147.png,,They're just standing there… MENACINGLY!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/71c4c855b08e0d811efd46339ca9d78b20458847c3ee31793c3b26080b318023.png,,[247],False,False,,,,,,"{'blood': 0, 'frost': 0, 'unholy': 3}",,,,,,,,,deathknight
117317,1,117317-gravedawn-sunbloom,6.0,[],5.0,5,1952,1,Studio Hive,4,Gravedawn Sunbloom,Draw 2 cards. <b>Kindred:</b> This costs (2) less.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1147b2022a9f2c38b31932a6f2f7a1023c4ddfd9f21070bbf91aa1efc3c21d7f.png,,So holy it photosynthesizes itself!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9eab436417f801fc0fb43361a9f243ef16aef045043405b0c9bb126c6cb85d1f.png,,[351],False,False,,,,,,,,,,,,,,,priest
117316,1,117316-gravedawn-voidbulb,6.0,[],6.0,5,1952,3,Studio Hive,4,Gravedawn Voidbulb,Summon a random 4-Cost minion and give it <b>Taunt</b>. <b>Kindred:</b> Do it again.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/34a4146f60b989712508a32aa5ce0866d4cec81756d1179dcc6d4d22e6a5df9e.png,,How many Gravedawns does it take to screw in a Voidbulb?,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e0f0db9b2e42401f2069840ee5e31c2e26d30d10229c775dffcb7aa13d05b074.png,,"[1, 351]",False,False,,,,,,,,,,,,,,,priest
43528,1,43528-gravelsnout-knight,12.0,[],,4,1004,3,Jim Nelson,1,Gravelsnout Knight,<b>Battlecry:</b> Summon a random 1-Cost minion for your opponent.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97f39a43a6b9fa1e185fdac96f8b093595e2ae096ed4946d9167fcac246099fc.png,,The mole of La Mancha rides again!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b58edea7f1ced28c2467bdb97492ad179849a28d020b22d9468bfb4f9545d03.png,,[8],False,False,,3.0,2.0,,,,,,,,,,,,neutral
113191,1,113191-graveyard-shift,1.0,[],,5,1635,3,Mauricio Herrera,3,Graveyard Shift,Summon two 1/1 Zombies with <b>Reborn</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ff45e0696096cab3c4fb01af490854171bd0bbce3ae3e7c8c88393902ec209a.png,,"""Why are we even open at night? This place is dead!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb92a67a4d0af5668251b628bbb4a1fa12d92cda39c663334dc32b14676140e4.png,,[78],False,False,[80641],,,,,"{'blood': 0, 'frost': 0, 'unholy': 1}",,,,,,,,,deathknight
111424,1,111424-gravity-lapse,6.0,[],,5,1935,4,L. Lullabi & I. Campelo da Silva,0,Gravity Lapse,Set EVERY minion's Attack and Health to the lower of the two.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/95a0a927cde0ae54fc05d744535dcea58516652bf41214de4a105092c7396910.png,,Did someone forget to pay the gravity bill?,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4e165618d479d7eef4041805b4c19d936b641726163ea2d16d67156957435031.png,,,False,False,,,,,,,,,,,,,,,priest
117600,1,117600-grazing-stegodon,3.0,[],,4,1952,3,Tanamaes Leejierasaes,3,Grazing Stegodon,"At the end of your turn, gain +1 Attack <i>(even while in hand or deck)</i>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3266fbfe0f30bd674951d6df31f401b15a746fa74e127378dd4af413d6dc2d2b.png,,He's a growing boy. :),https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3bd8242917fc71afd13fd2248f026f4f626f1b4b0dbc5c4a7b1035904bc80bf9.png,,,False,False,,5.0,0.0,20.0,,,,,,,,,,,hunter
82316,1,82316-great-hall,5.0,[],,39,1691,3,BOSi Studio,2,Great Hall,Set a minion's Attack and Health to 3.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8d6bba6041d8f9ce56bd79ff81ded4449f5823897fc94e1b2327e582f282ee70.png,,"It's fabulous! It's grand! It's, well it's really very nice.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62f6cca5bfdc5741948036d9affb44272cc6e047fa5f88010f4a44b2d706befd.png,,,False,False,[118176],3.0,,,,,,,,,,,,,paladin
40411,1,40411-greater-arcane-missiles,4.0,[],1.0,5,25,4,Evgeniy Zagumennyy,7,Greater Arcane Missiles,Shoot three missiles at random enemies that deal 3 damage each.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aceb996be9196d6c76d8f4faa6fef999f27d616530f077dde5c1fd98d2bd2933.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fcc7d998d188d8d5223785537cf1aeaa9c39be81f533ad1522ec293e6e78f50c.png,"Wow, and I thought Arcane Missiles was great!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/74839b2435234efe1713300529d70b908713b83a63e3cada227ebf1a785ff346.png,,,False,False,,,,,,,,,,,,,,,mage
40375,1,40375-greater-healing-potion,6.0,[],5.0,5,25,3,Tyler West Studio,4,Greater Healing Potion,Restore 12 Health to a friendly character. Draw a card.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/14a7ea85ccfbb8203fb362c2f30e2aa6dd2c4ef097283cac4fe513e3ddbf9caa.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/efbd3b460a9301035ea2a84ad5eb645225d8bf0dfb38e81abdc45e7296e15762.png,Filled with electrolytes!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7ea41f9a6c40af7a3d2bcc9541aef886ecea0d3917121d0fa945ef0f313c01bc.png,,,False,False,[120459],,,,,,,,,,,,,,priest
120459,1,120459-greater-healing-potion,6.0,[],5.0,5,1637,3,Tyler West Studio,4,Greater Healing Potion,Restore 12 Health to a friendly character. Draw a card.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e6d34717c6da7f755dcd83211e10f1657cd4ffc85f737ec47a941133879f3feb.png,,Filled with electrolytes!,,,,False,False,[40375],,,,,,,,,,,,,,priest
98704,1,98704-greedy-partner,12.0,[],,4,1892,1,Vika Yarova,2,Greedy Partner,"<b>Battlecry:</b> If you're holding another 2-Cost card, get a Coin.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5ddee7e1ff230dd0d91eaf6059f2669720b13cf26dfb3a1a0c5a0f5211ef87e1.png,,"""Don't worry, we'll evenly split the bounty. Then I'll have two evenly sized piles of gold!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a51bbd3d37365e173c799df128af60d30f2adb1fa3b3fddb0642ca3a914f2b8e.png,[1746],[8],False,False,,3.0,2.0,,,,,,,,,,,,neutral
45945,1,45945-greedy-sprite,2.0,[],,4,1004,3,L. Lullabi & K. Turovec,3,Greedy Sprite,<b>Deathrattle:</b> Gain an empty Mana Crystal.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9322354acefe5ef2c43fe48505ec4e2649e6d7e91216dcf37ad0aa77f33117b5.png,,Sparkliest of the seven deadly sprites.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4d8486dc46e7f93e3b2659c92b238aa43bc302878e0f1724f43cd0c5dc032f0a.png,,[12],False,False,,1.0,3.0,,,,,,,,,,,,druid
43485,1,43485-green-jelly,12.0,[],,4,1004,1,Anton Kagounkin,5,Green Jelly,"At the end of your turn, summon a 1/2 Ooze with <b>Taunt</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ffc00519563c9382a3967457fa28b2cd02809d1b4d025abe30bd478fdd7aff59.png,,This card really breaks out of the mold.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/045fa786295b02bb25e1c383316fabc4cce43e8454a785ff423f4810455d7228.png,[43484],[1],False,False,,3.0,3.0,,,,,,,,,,,,neutral
73465,1,73465-green-thumb-gardener,2.0,[],,4,1658,3,James Ryman,6,Green-Thumb Gardener,<b>Battlecry:</b> Refresh empty Mana Crystals equal to the Cost of the highest Cost spell in your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4883e5f4234a45d848a395949813eee7c6690bc2db3f6359c4f229638bd66780.png,,"Sometimes all a plant needs is, like, A LOT of water.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/98bc61ff809a07be07246c07fcb7d0c5a49a1f99cc0534dff70f914a21ea7c6d.png,,[8],False,False,,5.0,5.0,92.0,,,,,,,,,,,druid
65682,1,65682-grey-sage-parrot,4.0,[],,4,1578,1,Todd Harris,6,Grey Sage Parrot,<b>Battlecry:</b> Repeat the last spell you've cast that costs (6) or more.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ee71b30a9306f9ef848435282e56ed2b8b8e7d47a79a975565eaafa01f0dd93b.png,,"Nothing is more terrifying than a parrot squawking ""Pyroblast!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/35b15d0ecb2447096eec999095cc9833f2d5a5d0adbe4b9a9a392fbd67ddf0c3.png,,[8],False,False,,5.0,4.0,20.0,,,,,,,,,,,mage
61606,1,61606-greybough,2.0,[],,4,1466,5,Steven Prescott,5,Greybough,"<b>Taunt</b> <b>Deathrattle:</b> Give a random friendly minion ""<b>Deathrattle:</b> Summon Greybough.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fd6ed6d649cb1ea5702114a2154729e55542c954045d05edec09e88226937437.png,,The best time to plant a tree was 20 years ago. The next best time is when you lose a minion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3a668d332a06c07861bc0ded3de6d09901dd2ba0a1101098d7c8a0e9e279f7ec.png,,"[1, 12]",False,False,[111353],6.0,4.0,,,,,,,,,,,,druid
56527,1,56527-greyheart-sage,7.0,[],,4,1414,4,Ursula Dorada,3,Greyheart Sage,"<b>Battlecry:</b> If you control a <b><b>Stealth</b>ed</b> minion, draw 2 cards.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/080218a0381befcc16187c22fc0ba28aae58657e6373a13817d422124bdfe035.png,,"""What am I drinking again?""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/685f51c006a04f7a7bb47e145739e7dcd72e0345275e116c5c1e215df86fef1f.png,,"[6, 8]",False,False,,3.0,3.0,2.0,,,,,,,,,,,rogue
41350,1,41350-grievous-bite,3.0,[],,5,27,1,Slawomir Maniak,2,Grievous Bite,Deal 3 damage to a minion and 1 damage to adjacent ones.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3eac061d7623bc083b844e6c08b599887251c377d08753c8518576d7fec8a93e.png,,"Ooh. I'll have a bite of this, and of this, and of this...",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/16b921c59bed52a0419d82b0a45c7e5fb8e5413b8d18fd5941c5c3254b66eb0a.png,,,False,False,,,,,,,,,,,,,,,hunter
50009,1,50009-griftah,12.0,[],,4,1129,5,Matt Dixon,4,Griftah,<b>Battlecry:</b> <b>Discover</b> two cards. Give one to your opponent at random.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5c32dfdf3b9afa24d172060e8bd8aceddcecfc955ae842c57cd2ece55c5f5546.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f1a9433157426d6940e074ed433eca0620809014579eb28f98a9f04990c96bb8.png,"With Griftah in your deck, sometimes you start the game with The Coin!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/249634956695919759f801a9cce3b9fe1c3b146ae73d6200ad961b719e422b10.png,,"[8, 21]",False,False,,5.0,4.0,,,,,,,,,,,,neutral
108967,1,108967-griftah-trusted-vendor,12.0,[],,4,1905,5,Mike Sass,4,"Griftah, Trusted Vendor",<b>Battlecry:</b> <b>Discover</b> an amazing Amulet to give to both players. <i>(The enemy's is a phony version!)</i>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2125b2f6e1c3a84ad2447cb4dbbd4c1e58c69596cb9da25841ef53ee8b5b5799.png,,"""Tiki mugs will match any kind of home décor! They're timeless!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/73fd0540f83e851b5f27ba2c3a704f7c0db0c8d39076a52b0a96b6d58f005f1c.png,"[108978, 108974, 109035, 109034, 109037, 109036, 109039, 109038, 109041, 109040, 109043, 109042, 109045, 109044]","[8, 21]",False,False,,5.0,4.0,,,,,,,,,,,,neutral
106435,1,106435-grillmaster,5.0,[],,4,1905,1,Patrik Bjorkstrom,4,Grillmaster,<b>Battlecry:</b> Draw your lowest Cost card. <b>Deathrattle:</b> Draw your highest Cost card.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/99f2e1237fe08198ca8ac9c8473b629852bcd7cb07aea97997a71ed9ecd637cb.png,,"Do you want your steak well done, rare, or LEGENDARY?",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/13b985d1609aaf047681bb1635ab2d67da851c366e3b9a4f0bd4ef124cb996de.png,[106548],"[8, 12]",False,False,,4.0,3.0,,,,,,,,,,,,paladin
114654,1,114654-grim-harvest,14.0,[],,5,1946,1,Jason Kang,2,Grim Harvest,Draw a card. Summon a random <b>Dormant</b> Dreadseed.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9d2ad83c8a7bf141b144ec9f795b7a34d2ac8c57eb1608af401c08d1938cf78a.png,,"""Muahaha… This year's harvest was quite <i>grim</i>… just how I like it! Because I'm EVIL!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/42fc37078c553317514a60ea18d17f877ff1ed1c130e729ca9443d6e3fd2caa3.png,"[114658, 114655, 114661]",,False,False,,,,,,,,,,,,,,,demonhunter
42438,1,42438-grim-necromancer,12.0,[],,4,1001,1,Dave Allsop,4,Grim Necromancer,<b>Battlecry:</b> Summon two 1/1 Skeletons.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/52044a45e995b09a7d7079c188dc41003c11672a266dc36a0c908c10f303d3d1.png,,WARNING: Skeletons will NOT explode.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dd222bb13624ad68af34ec0914ba9aca771900821d77fdc17f094991d70f3ef6.png,[43052],[8],False,False,[69721],4.0,2.0,11.0,,,,,,,,,,,neutral
2279,1,2279-grim-patron,12.0,[],,4,14,3,Bobby Chiu,5,Grim Patron,"After this minion survives damage, summon another Grim Patron.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/18265da093b81ab148960d79e83f47832577d41823f9980d3f063a7fd2f2b5c7.png,,"If you love getting your face punched, come to the Grim Guzzler!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/98a80425c4f1d2ff9d2dd42432e9a1a9fde121477214596a9db97a0db5e677cd.jpg,,,False,False,,3.0,3.0,,,,,,,,,,,,neutral
50012,1,50012-grim-rally,9.0,[],6.0,5,1129,3,Skan Srisuwan,1,Grim Rally,Destroy a friendly minion. Give your minions +1/+1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8206e0b8b2e1b95f365e33c98b8c525d84675aece4ced1cbed0d5924527159c8.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/578e64e7120d9f371df89af5291369e69d6e2cef35626e1a8d66d173db8bf759.png,There’s no “Aiiiieeee” in “Team.”,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3042e85a839ea0243f9237f8891fb32b22a00a3c2b4c18ac7cbe7c5b3ec5d5ec.png,,,False,False,,,,,,,,,,,,,,,warlock
40469,1,40469-grimestreet-enforcer,5.0,[],,4,25,3,Mike Azevedo,4,Grimestreet Enforcer,"At the end of your turn, give all minions in your hand +1/+1.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/db9083537d50b5f8c693e738aa289d1af1c639bff35b5be54a3cd2287dec1b9a.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9caf221dc46618b93dff27ec284c2a26a8fe7a4ee32baf77e279ed223c7fd32.png,"""Sir, you don't have a permit to park your mount here.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6f056492d219895ccbb843106215a05858e93da8f53f256f69b73882b3d03a5a.png,,,False,False,[102573],4.0,4.0,,,,,,,,,,,,paladin
102573,1,102573-grimestreet-enforcer,5.0,[],,4,1898,3,Mike Azevedo,4,Grimestreet Enforcer,"At the end of your turn, give all minions in your hand +1/+1.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e6b8fe76205b911df9f821f64f047dc49280b0e8aaa1348361baa8fa3e786d7e.png,,"""Sir, you don't have a permit to park your mount here.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ada539be34ac8cd54da91db9051d628b2e11b445d90a4b5f5309f2aa4abad00a.png,,,False,False,[40469],4.0,4.0,,,,,,,,,,,,paladin
40474,1,40474-grimestreet-informant,12.0,"[3, 5, 10]",,4,25,3,Anton Zemskov,2,Grimestreet Informant,"<b>Battlecry:</b> <b>Discover</b> a Hunter, Paladin, or Warrior card.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48d19b12f224462700c6d1559a3c0f79c01e7621f979fbaa051979aaa6c0a869.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f24221708cfeb91663d040cd034569fb7f7e65f0caf592c77895b5766b3776f1.png,"""Naw, naw. You're talkin' about Grime BOULEVARD. I ain't know nuthin' 'bout that.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ba2292ea0fa1e1d8fe3d6ac15ad26d6e4a576c77b1d71e7925d1c3270914403.png,,"[8, 21, 27]",False,False,[103234],2.0,2.0,,,,,,,,[482],,,,neutral
103234,1,103234-grimestreet-informant,12.0,"[3, 5, 10]",,4,1898,3,Anton Zemskov,2,Grimestreet Informant,"<b>Battlecry:</b> <b>Discover</b> a Hunter, Paladin, or Warrior card.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/316b7d237d3b8b3216d70c70b36a4ee217719b1d25cc7b5b9c90ad7538da4b33.png,,"""Naw, naw. You're talkin' about Grime BOULEVARD. I ain't know nuthin' 'bout that.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ba2292ea0fa1e1d8fe3d6ac15ad26d6e4a576c77b1d71e7925d1c3270914403.png,,"[8, 21, 27]",False,False,[40474],2.0,2.0,,,,,,,,[482],,,,neutral
40567,1,40567-grimestreet-outfitter,5.0,[],,4,25,1,Peter Stapleton,2,Grimestreet Outfitter,<b>Battlecry:</b> Give all minions in your hand +1/+1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/36d74ff7f9b131c1ab29c78d522bc7e6da202b1678dd2f9ea4e2478dd08f394c.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f8c9a3793d41c88011a154c2eab397571956e6ac532ea790ea1befb4402a659b.png,"If you bargain hard, he'll throw in the hat.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5a103112c139226d946f28d7fdffe0fa4fb993c9e93ccbc1a0e10a5e8b33a7c3.png,,[8],False,False,[102196],2.0,2.0,,,,,,,,,,,,paladin
