id,name,collectible,classId,className,multiClassIds,multiClassNames,cardTypeId,cardTypeName,cardSetId,setName,rarityId,rarityName,manaCost,attack,health,armor,minionTypeId,minionTypeName,keywordIds,keywordNames,spellSchoolId,spellSchoolName,text
50775,"Gral, the Shark",1,7.0,rogue,[],[],4,minion,1129,rastakhans-rumble,5,legendary,5,2,2,0,20.0,beast,"[8, 12]","['Battlecry', 'Deathrattle']",,none,Battlecry: Eat a minion in your deck and gain its stats. Deathrattle: Add it to your hand.
46032,Grand Archivist,1,12.0,neutral,[],[],4,minion,1004,kobolds-and-catacombs,4,epic,8,4,7,0,,none,,[],,none,"At the end of your turn, cast a spell from your deck (targets chosen randomly)."
2510,Grand Crusader,1,12.0,neutral,[],[],4,minion,15,the-grand-tournament,4,epic,6,5,5,0,,none,[8],['Battlecry'],,none,Battlecry: Add a random Paladin card to your hand.
61162,Grand Empress Shek'zara,1,7.0,rogue,[],[],4,minion,1466,madness-at-the-darkmoon-faire,5,legendary,6,5,7,0,,none,"[8, 21]","['Battlecry', 'Discover']",,none,Battlecry: Discover a card in your deck and draw all copies of it.
61180,Grand Finale,1,4.0,mage,[],[],5,spell,1466,madness-at-the-darkmoon-faire,3,rare,8,0,0,0,,none,,[],2.0,fire,Summon an 8/8 Elemental. Repeat for each Elemental you played last turn.
56135,Grand Lackey Erkh,1,12.0,neutral,[],[],4,minion,1403,galakronds-awakening,5,legendary,4,2,3,0,,none,[71],['Lackey'],,none,"After you play a Lackey, add a Lackey to your hand."
84003,Grand Magister Rommath,1,4.0,mage,[],[],4,minion,1776,march-of-the-lich-king,5,legendary,9,5,7,0,,none,[8],['Battlecry'],,none,Battlecry: Recast each spell you've cast this game that didn't start in your deck. (Once per game)
64438,Grand Magus Antonidas,1,4.0,mage,[],[],4,minion,1578,united-in-stormwind,5,legendary,8,6,6,0,,none,[8],['Battlecry'],,none,"Battlecry: If you've cast a Fire spell on each of your last three turns, cast 3 Fireballs at random enemies. ( /3)"
61663,Grand Totem Eys'or,1,8.0,shaman,[],[],4,minion,1466,madness-at-the-darkmoon-faire,5,legendary,3,0,4,0,21.0,totem,,[],,none,"At the end of your turn, give +1/+1 to all other Totems in your hand, deck and battlefield."
53933,Grandmummy,1,6.0,priest,[],[],4,minion,1158,saviors-of-uldum,3,rare,2,1,2,0,11.0,undead,"[12, 78]","['Deathrattle', 'Reborn']",,none,Reborn Deathrattle: Give a random friendly minion +1/+1.
64320,Granite Forgeborn,1,8.0,shaman,[],[],4,minion,1578,united-in-stormwind,3,rare,4,4,5,0,18.0,elemental,[8],['Battlecry'],,none,Battlecry: Reduce the Cost of Elementals in your hand and deck by (1).
67826,Grave Defiler,1,9.0,warlock,[],[],4,minion,1626,fractured-in-alterac-valley,1,common,1,2,1,0,,none,[8],['Battlecry'],,none,Battlecry: Choose a Fel spell in your hand. Get a copy of it.
84586,Grave Digging,1,6.0,priest,[],[],5,spell,1776,march-of-the-lich-king,4,epic,4,0,0,0,,none,,[],6.0,shadow,Draw 2 cards. Costs (1) if a friendly Undead died after your last turn.
50539,Grave Horror,1,6.0,priest,[],[],4,minion,1129,rastakhans-rumble,3,rare,12,7,8,0,11.0,undead,[1],['Taunt'],,none,Taunt Costs (1) less for each spell you've cast this game.
54873,Grave Rune,1,6.0,priest,[],[],5,spell,1347,descent-of-dragons,1,common,4,0,0,0,,none,[12],['Deathrattle'],6.0,shadow,"Give a minion ""Deathrattle: Summon 2 copies of this."""
42780,Grave Shambler,1,12.0,neutral,[],[],4,minion,1001,knights-of-the-frozen-throne,1,common,4,4,4,0,18.0,elemental,,[],,none,"Whenever your weapon is destroyed, gain +1/+1."
80645,Grave Strength,1,1.0,deathknight,[],[],5,spell,1637,core,4,epic,4,0,0,0,,none,[247],['Corpse'],6.0,shadow,Give your minions +1 Attack. Spend 5 Corpses to give them +3 instead.
117317,Gravedawn Sunbloom,1,6.0,priest,[],[],5,spell,1952,the-lost-city-of-ungoro,1,common,4,0,0,0,,none,[351],['Kindred'],5.0,holy,Draw 2 cards. Kindred: This costs (2) less.
117316,Gravedawn Voidbulb,1,6.0,priest,[],[],5,spell,1952,the-lost-city-of-ungoro,3,rare,4,0,0,0,,none,"[1, 351]","['Taunt', 'Kindred']",6.0,shadow,Summon a random 4-Cost minion and give it Taunt. Kindred: Do it again.
43528,Gravelsnout Knight,1,12.0,neutral,[],[],4,minion,1004,kobolds-and-catacombs,3,rare,1,2,3,0,,none,[8],['Battlecry'],,none,Battlecry: Summon a random 1-Cost minion for your opponent.
113191,Graveyard Shift,1,1.0,deathknight,[],[],5,spell,1635,legacy,3,rare,3,0,0,0,,none,[78],['Reborn'],,none,Summon two 1/1 Zombies with Reborn.
111424,Gravity Lapse,1,6.0,priest,[],[],5,spell,1935,the-great-dark-beyond,4,epic,0,0,0,0,,none,,[],,none,Set EVERY minion's Attack and Health to the lower of the two.
117600,Grazing Stegodon,1,3.0,hunter,[],[],4,minion,1952,the-lost-city-of-ungoro,3,rare,3,0,5,0,20.0,beast,,[],,none,"At the end of your turn, gain +1 Attack (even while in hand or deck)."
82316,Great Hall,1,5.0,paladin,[],[],39,location,1691,murder-at-castle-nathria,3,rare,2,0,3,0,,none,,[],,none,Set a minion's Attack and Health to 3.
40411,Greater Arcane Missiles,1,4.0,mage,[],[],5,spell,25,mean-streets-of-gadgetzan,4,epic,7,0,0,0,,none,,[],1.0,arcane,Shoot three missiles at random enemies that deal 3 damage each.
40375,Greater Healing Potion,1,6.0,priest,[],[],5,spell,25,mean-streets-of-gadgetzan,3,rare,4,0,0,0,,none,,[],5.0,holy,Restore 12 Health to a friendly character. Draw a card.
120459,Greater Healing Potion,1,6.0,priest,[],[],5,spell,1637,core,3,rare,4,0,0,0,,none,,[],5.0,holy,Restore 12 Health to a friendly character. Draw a card.
98704,Greedy Partner,1,12.0,neutral,[],[],4,minion,1892,showdown-in-the-badlands,1,common,2,2,3,0,,none,[8],['Battlecry'],,none,"Battlecry: If you're holding another 2-Cost card, get a Coin."
45945,Greedy Sprite,1,2.0,druid,[],[],4,minion,1004,kobolds-and-catacombs,3,rare,3,3,1,0,,none,[12],['Deathrattle'],,none,Deathrattle: Gain an empty Mana Crystal.
43485,Green Jelly,1,12.0,neutral,[],[],4,minion,1004,kobolds-and-catacombs,1,common,5,3,3,0,,none,[1],['Taunt'],,none,"At the end of your turn, summon a 1/2 Ooze with Taunt."
73465,Green-Thumb Gardener,1,2.0,druid,[],[],4,minion,1658,voyage-to-the-sunken-city,3,rare,6,5,5,0,92.0,naga,[8],['Battlecry'],,none,Battlecry: Refresh empty Mana Crystals equal to the Cost of the highest Cost spell in your hand.
65682,Grey Sage Parrot,1,4.0,mage,[],[],4,minion,1578,united-in-stormwind,1,common,6,4,5,0,20.0,beast,[8],['Battlecry'],,none,Battlecry: Repeat the last spell you've cast that costs (6) or more.
61606,Greybough,1,2.0,druid,[],[],4,minion,1466,madness-at-the-darkmoon-faire,5,legendary,5,4,6,0,,none,"[1, 12]","['Taunt', 'Deathrattle']",,none,"Taunt Deathrattle: Give a random friendly minion ""Deathrattle: Summon Greybough."""
56527,Greyheart Sage,1,7.0,rogue,[],[],4,minion,1414,ashes-of-outland,4,epic,3,3,3,0,2.0,draenei,"[6, 8]","['Stealth', 'Battlecry']",,none,"Battlecry: If you control a Stealthed minion, draw 2 cards."
41350,Grievous Bite,1,3.0,hunter,[],[],5,spell,27,journey-to-ungoro,1,common,2,0,0,0,,none,,[],,none,Deal 3 damage to a minion and 1 damage to adjacent ones.
50009,Griftah,1,12.0,neutral,[],[],4,minion,1129,rastakhans-rumble,5,legendary,4,4,5,0,,none,"[8, 21]","['Battlecry', 'Discover']",,none,Battlecry: Discover two cards. Give one to your opponent at random.
108967,"Griftah, Trusted Vendor",1,12.0,neutral,[],[],4,minion,1905,perils-in-paradise,5,legendary,4,4,5,0,,none,"[8, 21]","['Battlecry', 'Discover']",,none,Battlecry: Discover an amazing Amulet to give to both players. (The enemy's is a phony version!)
106435,Grillmaster,1,5.0,paladin,[],[],4,minion,1905,perils-in-paradise,1,common,4,3,4,0,,none,"[8, 12]","['Battlecry', 'Deathrattle']",,none,Battlecry: Draw your lowest Cost card. Deathrattle: Draw your highest Cost card.
114654,Grim Harvest,1,14.0,demonhunter,[],[],5,spell,1946,into-the-emerald-dream,1,common,2,0,0,0,,none,,[],,none,Draw a card. Summon a random Dormant Dreadseed.
42438,Grim Necromancer,1,12.0,neutral,[],[],4,minion,1001,knights-of-the-frozen-throne,1,common,4,2,4,0,11.0,undead,[8],['Battlecry'],,none,Battlecry: Summon two 1/1 Skeletons.
2279,Grim Patron,1,12.0,neutral,[],[],4,minion,14,blackrock-mountain,3,rare,5,3,3,0,,none,,[],,none,"After this minion survives damage, summon another Grim Patron."
50012,Grim Rally,1,9.0,warlock,[],[],5,spell,1129,rastakhans-rumble,3,rare,1,0,0,0,,none,,[],6.0,shadow,Destroy a friendly minion. Give your minions +1/+1.
40469,Grimestreet Enforcer,1,5.0,paladin,[],[],4,minion,25,mean-streets-of-gadgetzan,3,rare,4,4,4,0,,none,,[],,none,"At the end of your turn, give all minions in your hand +1/+1."
102573,Grimestreet Enforcer,1,5.0,paladin,[],[],4,minion,1898,caverns-of-time,3,rare,4,4,4,0,,none,,[],,none,"At the end of your turn, give all minions in your hand +1/+1."
40474,Grimestreet Informant,1,12.0,neutral,"[3, 5, 10]",[],4,minion,25,mean-streets-of-gadgetzan,3,rare,2,2,2,0,,none,"[8, 21, 27]","['Battlecry', 'Discover', None]",,none,"Battlecry: Discover a Hunter, Paladin, or Warrior card."
103234,Grimestreet Informant,1,12.0,neutral,"[3, 5, 10]",[],4,minion,1898,caverns-of-time,3,rare,2,2,2,0,,none,"[8, 21, 27]","['Battlecry', 'Discover', None]",,none,"Battlecry: Discover a Hunter, Paladin, or Warrior card."
40567,Grimestreet Outfitter,1,5.0,paladin,[],[],4,minion,25,mean-streets-of-gadgetzan,1,common,2,2,2,0,,none,[8],['Battlecry'],,none,Battlecry: Give all minions in your hand +1/+1.
102196,Grimestreet Outfitter,1,5.0,paladin,[],[],4,minion,1637,core,1,common,2,2,2,0,,none,[8],['Battlecry'],,none,Battlecry: Give all minions in your hand +1/+1.
40569,Grimestreet Pawnbroker,1,10.0,warrior,[],[],4,minion,25,mean-streets-of-gadgetzan,3,rare,3,3,3,0,,none,[8],['Battlecry'],,none,Battlecry: Give a random weapon in your hand +1/+1.
40295,Grimestreet Protector,1,5.0,paladin,[],[],4,minion,25,mean-streets-of-gadgetzan,3,rare,7,6,6,0,,none,"[1, 3, 8]","['Taunt', 'Divine Shield', 'Battlecry']",,none,Taunt Battlecry: Give adjacent minions Divine Shield.
40743,Grimestreet Smuggler,1,12.0,neutral,"[3, 5, 10]",[],4,minion,25,mean-streets-of-gadgetzan,1,common,3,2,4,0,,none,"[8, 27]","['Battlecry', None]",,none,Battlecry: Give a random minion in your hand +1/+1.
63191,Grimoire of Sacrifice,1,9.0,warlock,[],[],5,spell,1525,forged-in-the-barrens,1,common,1,0,0,0,,none,,[],6.0,shadow,Destroy a friendly minion. Deal 2 damage to all enemy minions.
40531,Grimscale Chum,1,5.0,paladin,[],[],4,minion,25,mean-streets-of-gadgetzan,1,common,1,2,1,0,14.0,murloc,[8],['Battlecry'],,none,Battlecry: Give a random Murloc in your hand +1/+1.
510,Grimscale Oracle,1,12.0,neutral,[],[],4,minion,1635,legacy,2,free,1,1,1,0,14.0,murloc,,[],,none,Your other Murlocs have +1 Attack.
70243,Grimtotem Bounty Hunter,1,12.0,neutral,[],[],4,minion,1626,fractured-in-alterac-valley,4,epic,3,4,2,0,,none,[8],['Battlecry'],,none,Battlecry: Destroy an enemy Legendary minion.
95630,Grimtotem Buzzkill,1,12.0,neutral,[],[],4,minion,1809,festival-of-legends,4,epic,4,5,4,0,,none,[8],['Battlecry'],,none,Battlecry: Discard a weapon to draw 3 cards.
40568,Grimy Gadgeteer,1,10.0,warrior,[],[],4,minion,25,mean-streets-of-gadgetzan,1,common,3,4,3,0,,none,,[],,none,"At the end of your turn, give a random minion in your hand +2/+2."
102652,Grimy Gadgeteer,1,10.0,warrior,[],[],4,minion,1898,caverns-of-time,1,common,3,4,3,0,,none,,[],,none,"At the end of your turn, give a random minion in your hand +2/+2."
45835,Grizzled Guardian,1,2.0,druid,[],[],4,minion,1004,kobolds-and-catacombs,3,rare,8,3,5,0,20.0,beast,"[1, 12, 39]","['Taunt', 'Deathrattle', 'Recruit']",,none,Taunt Deathrattle: Recruit 2 minions that cost (4) or less.
55975,Grizzled Wizard,1,12.0,neutral,[],[],4,minion,1347,descent-of-dragons,4,epic,2,3,2,0,,none,[8],['Battlecry'],,none,Battlecry: Swap Hero Powers with your opponent until your next turn.
338,Grommash Hellscream,1,10.0,warrior,[],[],4,minion,3,classic,5,legendary,8,4,9,0,,none,[4],['Charge'],,none,Charge Has +6 Attack while damaged.
69643,Grommash Hellscream,1,10.0,warrior,[],[],4,minion,1637,core,5,legendary,8,4,9,0,,none,[4],['Charge'],,none,Charge Has +6 Attack while damaged.
123440,Gronn Giant,1,12.0,neutral,[],[],4,minion,1980,cataclysm,4,epic,9,8,8,0,,none,,[],,none,This minion's Cost is reduced by the Cost of the last card you played.
40951,Grook Fu Master,1,12.0,neutral,[],[],4,minion,25,mean-streets-of-gadgetzan,1,common,5,3,5,0,,none,[11],['Windfury'],,none,Windfury
94249,Groovy Cat,1,2.0,druid,[],[],4,minion,1809,festival-of-legends,3,rare,2,2,1,0,20.0,beast,"[8, 12]","['Battlecry', 'Deathrattle']",,none,Battlecry and Deathrattle: Your Hero Power gives your hero 1 more Attack this game.
38533,Grotesque Dragonhawk,1,12.0,neutral,[],[],4,minion,21,whispers-of-the-old-gods,1,common,7,5,5,0,20.0,beast,[11],['Windfury'],,none,Windfury
114304,Grotesque Runeblade,1,1.0,deathknight,[],[],7,weapon,1946,into-the-emerald-dream,4,epic,2,2,2,0,,none,[8],['Battlecry'],,none,"Battlecry: If the last card you played had an Unholy rune, gain +1 Attack. Repeat for Blood and +1 Durability."
59553,Groundskeeper,1,2.0,druid,"[2, 8]",[],4,minion,1443,scholomance-academy,3,rare,4,4,5,0,,none,"[1, 8]","['Taunt', 'Battlecry']",,none,"Taunt Battlecry: If you're holding a spell that costs (5) or more, restore 5 Health."
115809,Grove Shaper,1,2.0,druid,[],[],4,minion,1946,into-the-emerald-dream,4,epic,5,3,6,0,,none,[12],['Deathrattle'],,none,"After you cast a Nature spell, summon a 2/2 Treant with ""Deathrattle: Get a copy of that spell."""
2225,Grove Tender,1,2.0,druid,[],[],4,minion,13,goblins-vs-gnomes,3,rare,3,2,4,0,,none,,[],,none,Choose One - Give each player a Mana Crystal; or Each player draws a card.
123547,Gruesome Nightmare,1,1.0,deathknight,[],[],4,minion,1980,cataclysm,4,epic,3,3,3,0,20.0,beast,[8],['Battlecry'],,none,Battlecry: Give a minion in your hand or battlefield Attack equal to this minion's Attack.
45995,"Grumble, Worldshaker",1,8.0,shaman,[],[],4,minion,1004,kobolds-and-catacombs,5,legendary,6,7,7,0,18.0,elemental,[8],['Battlecry'],,none,Battlecry: Return your other minions to your hand. They cost (1).
62549,Gruntled Patron,1,12.0,neutral,[],[],4,minion,1525,forged-in-the-barrens,1,common,4,3,3,0,,none,[99],['Frenzy'],,none,Frenzy: Summon another Gruntled Patron.
113249,Grunty,1,12.0,neutral,[],[],4,minion,1935,the-great-dark-beyond,5,legendary,8,3,4,0,14.0,murloc,[8],['Battlecry'],,none,"Battlecry: Summon four random Murlocs, then shoot them at enemy minions. (You pick the targets!)"
526,Gruul,1,12.0,neutral,[],[],4,minion,3,classic,5,legendary,8,7,7,0,,none,,[],,none,"At the end of each turn, gain +1/+1 ."
126299,Guard Dog,1,3.0,hunter,[],[],4,minion,1988,escape-from-violet-hold,1,common,2,3,1,0,20.0,beast,[12],['Deathrattle'],,none,Deathrattle: Summon a random 1-Cost Deathrattle minion.
118730,Guard Duty,1,10.0,warrior,[],[],5,spell,1952,the-lost-city-of-ungoro,1,common,7,0,0,0,,none,[1],['Taunt'],,none,"Summon a random 6, 4, and 2-Cost Taunt minion."
72590,Guard the City,1,10.0,warrior,[],[],5,spell,1658,voyage-to-the-sunken-city,1,common,2,0,0,0,,none,[1],['Taunt'],,none,Gain 3 Armor. Summon a 2/3 Naga with Taunt.
59539,Guardian Animals,1,3.0,hunter,"[2, 3]",[],5,spell,1443,scholomance-academy,4,epic,7,0,0,0,,none,[53],['Rush'],,none,Summon two Beasts that cost (5) or less from your deck. Give them Rush.
57182,Guardian Augmerchant,1,12.0,neutral,[],[],4,minion,1414,ashes-of-outland,1,common,1,2,1,0,,none,"[3, 8]","['Divine Shield', 'Battlecry']",,none,Battlecry: Deal 1 damage to a minion and give it Divine Shield.
1068,Guardian of Kings,1,5.0,paladin,[],[],4,minion,1635,legacy,2,free,7,5,7,0,,none,"[1, 8]","['Taunt', 'Battlecry']",,none,Taunt Battlecry: Restore 6 Health to your hero.
61649,Guess the Weight,1,2.0,druid,[],[],5,spell,1466,madness-at-the-darkmoon-faire,4,epic,2,0,0,0,,none,,[],,none,Draw a card. Guess if your next card costs more or less to draw it.
63227,Guff Runetotem,1,2.0,druid,[],[],4,minion,1525,forged-in-the-barrens,5,legendary,3,2,4,0,,none,,[],,none,"After you cast a Nature spell, give another friendly minion +2/+2."
61962,Guidance,1,12.0,neutral,"[2, 8]",[],5,spell,1466,madness-at-the-darkmoon-faire,3,rare,1,0,0,0,,none,[14],['Overload: X'],,none,Look at two spells. Add one to your hand or Overload: (1) to get both.
110117,Guiding Figure,1,1.0,deathknight,[],[],4,minion,1935,the-great-dark-beyond,4,epic,2,3,2,0,,none,"[12, 88, 323]","['Deathrattle', 'Spellburst', 'Starship']",,none,Spellburst: Trigger a random friendly minion's Deathrattle. Starship Piece
46069,Guild Recruiter,1,12.0,neutral,[],[],4,minion,1004,kobolds-and-catacombs,1,common,5,2,4,0,2.0,draenei,"[8, 39]","['Battlecry', 'Recruit']",,none,Battlecry: Recruit a minion that costs (4) or less.
64709,Guild Trader,1,12.0,neutral,[],[],4,minion,1578,united-in-stormwind,1,common,4,3,4,0,,none,"[2, 97]","['Spell Damage', 'Tradeable']",,none,Tradeable Spell Damage +2
87639,Guitar Soloist,1,14.0,demonhunter,[],[],4,minion,1809,festival-of-legends,1,common,5,4,3,0,,none,[8],['Battlecry'],,none,"Battlecry: If you control no other minions, draw a spell, a minion, and a weapon."
103664,Gul'dan's Gift,1,9.0,warlock,[],[],5,spell,1635,legacy,3,rare,1,0,0,0,,none,"[21, 320]","['Discover', 'Temporary']",,none,"Discover a Temporary Mortal Coil, Siphon Soul, or Twisting Nether."
126092,Gullible Guard,1,12.0,neutral,[],[],4,minion,1988,escape-from-violet-hold,1,common,1,1,3,0,,none,[12],['Deathrattle'],,none,Deathrattle: You can say Sorry this game.
98652,Gunslinger Kurtrus,1,14.0,demonhunter,[],[],4,minion,1892,showdown-in-the-badlands,5,legendary,5,4,6,0,,none,[8],['Battlecry'],,none,"Battlecry: If your deck started with no duplicates, fire six 2 damage shots at minions in the enemy's hand."
768,Gurubashi Berserker,1,12.0,neutral,[],[],4,minion,1635,legacy,2,free,5,2,8,0,,none,,[],,none,"Whenever this minion takes damage, gain +3 Attack."
50380,Gurubashi Chicken,1,12.0,neutral,[],[],4,minion,1129,rastakhans-rumble,1,common,1,1,1,0,20.0,beast,[61],['Overkill'],,none,Overkill: Gain +5 Attack.
49847,Gurubashi Hypemon,1,7.0,rogue,[],[],4,minion,1129,rastakhans-rumble,4,epic,7,5,7,0,,none,"[8, 21]","['Battlecry', 'Discover']",,none,Battlecry: Discover a 1/1 copy of a Battlecry minion. It costs (1).
50396,Gurubashi Offering,1,12.0,neutral,[],[],4,minion,1129,rastakhans-rumble,4,epic,1,0,2,0,,none,,[],,none,"At the start of your turn, destroy this and gain 8 Armor."
61580,Gyreworm,1,12.0,neutral,[],[],4,minion,1466,madness-at-the-darkmoon-faire,1,common,3,3,2,0,18.0,elemental,[8],['Battlecry'],,none,"Battlecry: If you played an Elemental last turn, deal 3 damage."
55406,Gyrocopter,1,12.0,neutral,[],[],4,minion,1347,descent-of-dragons,1,common,6,4,5,0,17.0,mech,"[11, 53]","['Windfury', 'Rush']",,none,Rush Windfury
79540,Habeas Corpses,1,9.0,warlock,[],[],5,spell,1691,murder-at-castle-nathria,3,rare,3,0,0,0,,none,"[21, 53]","['Discover', 'Rush']",6.0,shadow,Discover a friendly minion to resurrect and give it Rush. It dies at the end of turn.
54391,Hack the System,1,10.0,warrior,[],[],5,spell,1158,saviors-of-uldum,5,legendary,1,0,0,0,,none,[31],['Quest'],,none,Quest: Attack 5 times with your hero. Reward: Anraphet's Core.
43439,Hadronox,1,2.0,druid,[],[],4,minion,1001,knights-of-the-frozen-throne,5,legendary,9,3,7,0,20.0,beast,"[1, 12]","['Taunt', 'Deathrattle']",,none,Deathrattle: Summon your Taunt minions that died this game.
103124,Hagatha the Fabled,1,8.0,shaman,[],[],4,minion,1897,whizbangs-workshop,5,legendary,4,4,3,0,,none,[8],['Battlecry'],,none,Battlecry: Draw 2 spells that cost (5) or more. Transform them into Slimes that cast the spells.
46887,Hagatha the Witch,1,8.0,shaman,[],[],3,hero,1125,the-witchwood,5,legendary,8,0,30,5,,none,[8],['Battlecry'],,none,Battlecry: Deal 3 damage to all minions.
51373,Hagatha's Scheme,1,8.0,shaman,[],[],5,spell,1130,rise-of-shadows,3,rare,5,0,0,0,,none,,[],4.0,nature,Deal 1 damage to all minions. (Upgrades each turn!)
56118,Hailbringer,1,12.0,neutral,[],[],4,minion,1403,galakronds-awakening,1,common,5,3,4,0,18.0,elemental,"[8, 10]","['Battlecry', 'Freeze']",,none,Battlecry: Summon two 1/1 Ice Shards that Freeze.
50454,"Hakkar, the Soulflayer",1,12.0,neutral,[],[],4,minion,1129,rastakhans-rumble,5,legendary,10,9,6,0,,none,[12],['Deathrattle'],,none,Deathrattle: Shuffle a Corrupted Blood into each player's deck.
50659,"Halazzi, the Lynx",1,3.0,hunter,[],[],4,minion,1129,rastakhans-rumble,5,legendary,4,4,2,0,20.0,beast,"[8, 53]","['Battlecry', 'Rush']",,none,Rush. Battlecry: Fill your hand with 1/1 Lynxes that have Rush.
126891,"Halazzi, the Lynx",1,3.0,hunter,[],[],4,minion,1637,core,5,legendary,4,4,2,0,20.0,beast,"[8, 53]","['Battlecry', 'Rush']",,none,Rush. Battlecry: Fill your hand with 1/1 Lynxes that have Rush.
